Note	Frequency (198343 in total)
m3/b4	3
m3/g2	3
m4/g3	3
m4/i1	3
m5/i5	3
m5/r5	3
mad	3
mandate	3
massive	3
mg3	3
mice	3
middle	3
mind	3
misclick	3
miscount	3
misunderstood	3
n/m5	3
n1/m2	3
n2/m2	3
n3/m1	3
n4/kt	3
n5/m5	3
non	3
null1	3
null3	3
o/i1	3
o1/b4	3
o234	3
o2345	3
o3/i3	3
o4/i4	3
o5/i5	3
open	3
opening	3
opposite	3
other's	3
our	3
p/m	3
p/r	3
p15	3
p3/4	3
p345	3
page	3
particularly	3
passes	3
person	3
picked	3
pimak	3
place	3
planning	3
plausible	3
play:	3
poorly	3
position	3
pot	3
pp	3
preferred	3
prioritize	3
protest	3
proven	3
pulls	3
purge	3
purposes	3
putting	3
r/a	3
r/b1	3
r/b2	3
r/g/b	3
r/g3	3
r/o	3
r1/2	3
r1/i1	3
r1/m1	3
r1/m3	3
r12	3
r123	3
r2's	3
r2/i1	3
r2/o1	3
r2/y2	3
r245	3
r3's	3
r3/y2	3
r4's	3
r4/kt	3
r4/m1	3
r4/m3	3
rah's	3
random	3
ranks	3
rb2	3
rb5	3
rcsf	3
react	3
refrain	3
relatively	3
reminder	3
requested	3
resolve	3
respond	3
richard	3
rs	3
rw	3
ryi	3
ryp	3
satll	3
savable	3
say:	3
sb	3
sd[cm]????	3
sec	3
shame	3
shark	3
shifts	3
short	3
shouted	3
shrug	3
sigh	3
simple	3
sin:	3
skipahead	3
skipping	3
sloppy's	3
slots	3
smandon	3
smh	3
someone's	3
somewhat	3
spend	3
spieler	3
srceam	3
stack	3
starts	3
starved	3
steals	3
stephen	3
struck	3
sudden	3
superposition	3
swine's	3
t10	3
t11	3
t14	3
t31	3
t34	3
t35	3
t37	3
t44	3
t45	3
t51	3
t69:	3
talk	3
tc[cm]??	3
tel	3
they'll	3
throw	3
til	3
tired	3
to[cm]?	3
took	3
tp'ed	3
trigger	3
trolling	3
tt	3
type	3
u/kt	3
u125	3
u2345	3
uf[cm]?	3
un-cm	3
undefined	3
unfocuseable	3
unfortunate	3
unique	3
unlocked	3
unpromptable	3
unpushable	3
unsure	3
up[cm]	3
utp	3
v3	3
w/g	3
w/r	3
waitt	3
waittt	3
wasted	3
we'd	3
whatsoever	3
where's	3
winnable	3
wit	3
woah	3
world	3
y/b3	3
y/playable	3
y/r/g	3
y0	3
y1/m2	3
y2/i2	3
y2/m4	3
y2/o1	3
y2/o2	3
y234	3
y3/m3	3
y3/m4	3
ybp	3
yg1	3
yota	3
ys	3
ys15	3
ys5	3
zone	3
!15	2
!25	2
!2?	2
!4b	2
!4db	2
!4w	2
!a1	2
!a2	2
!a5	2
!b...	2
!b13	2
!b24	2
!b2?	2
!b?	2
!br	2
!by	2
!c1	2
!c5	2
!f	2
!focuseable	2
!g...	2
!g/y1	2
!k1	2
!k4	2
!l2	2
!l4	2
!m3?	2
!n2/c3	2
!ocm	2
!pink	2
!playable???	2
!playbale	2
!promised	2
!r?	2
!rg	2
!rm	2
!s15	2
!savable	2
!t2	2
!t5	2
!u25	2
!useful	2
!w3	2
\"bluff\"	2
\"fix\"?	2
\"misplay\"	2
\"play	2
(&	2
(((((	2
(3)	2
(also	2
(didn't	2
(false)	2
(if	2
(illegal)	2
(kinda	2
(likely	2
(play2	2
(same	2
(terrible	2
(wrong	2
+3?	2
+7	2
--	2
0.29	2
05	2
100	2
100%	2
11/30	2
14	2
1:	2
1a	2
1ce	2
1cm	2
1g	2
1i	2
1m	2
1save	2
1st	2
2!i	2
2's	2
2/1r	2
2/3c	2
2/i	2
21	2
26	2
28	2
2=0+2	2
2=2+0	2
2b/m	2
2cm	2
2for1	2
2g/b	2
2o	2
2r/g	2
3!g	2
3's	2
3)	2
3-for-1	2
30	2
3b/r	2
3bluff	2
3g/a	2
3k/r	2
3r/g	2
3r/y/g/rainbow	2
4!g	2
4!r	2
4!y	2
4/6	2
41	2
4=4+0	2
4b/r	2
4r/b	2
4r/y	2
4t	2
4y/g	2
4y/i	2
5!b	2
5!y	2
50/50	2
5=1+4	2
5=5+0	2
5ces	2
5cm'd	2
5g/r	2
5k/3y	2
5pulls	2
5r/prism	2
5saves	2
5y/b	2
7=1+6	2
80%	2
8=2+6	2
8=3+5	2
8=5+3	2
<	2
???????	2
????????	2
?????????	2
@t14	2
@t15	2
@t17	2
@t24	2
@t32	2
@t40	2
@t6	2
[!1]	2
[!playable]	2
[2r]	2
[3]	2
[3r]	2
[5[cm]]	2
[5]	2
[bmcm]	2
[bomb	2
[cm][f]	2
[drcm]	2
[f?]	2
[g5]	2
[i1]	2
[i2]	2
[kcm]	2
[m3]	2
[mpcm]	2
[n5]	2
[o2]	2
[o[cm]]	2
[ol[cm]]	2
[r2]	2
[tocm]	2
[y5]	2
^	2
a/b	2
a1/b3	2
a23	2
a45	2
aahhh	2
ace	2
addition	2
advantage	2
afaik	2
afterall	2
ago	2
agy	2
ahhhhhhhhh	2
ai	2
alike	2
ambiguous	2
angry	2
animex	2
anya	2
anyn	2
ap	2
appreciate	2
aren't...	2
asda	2
assumes	2
attention	2
audacity	2
await	2
awfully	2
b/a	2
b/g/i	2
b/g/p	2
b/i4	2
b/m3	2
b/o	2
b/o1	2
b/p	2
b/w	2
b1's	2
b1/c1	2
b1/g2	2
b1/i3	2
b1/y3	2
b12	2
b2's	2
b2/4	2
b2/i1	2
b2/m5	2
b2/o3	2
b2/o4	2
b2345	2
b245	2
b3's	2
b3/5	2
b3/m3	2
b3/o2	2
b3/o3	2
b4/!crit	2
b4/i4	2
b4/m4	2
b4/o3	2
b4/y2	2
b4s	2
b5/i4	2
bastard	2
became	2
befoer	2
bg4	2
bga	2
bgr2	2
biggest	2
blame	2
blindplayed	2
blue/4	2
bm1	2
bn	2
board	2
br3	2
br4	2
brg	2
bubblegumed	2
burning	2
bw	2
bx	2
c!2	2
c1/b4	2
c245	2
c3/i2	2
caitlin's	2
called	2
cards:	2
cat	2
causes	2
cccm	2
ce'ing	2
change	2
chaotic	2
charmed	2
charms	2
chris'	2
clarification	2
clue's	2
cm'd????	2
color)	2
color1	2
colorless	2
come	2
commit	2
communicate	2
communication	2
comp	2
confirmation	2
conflict	2
conflicts	2
consequence	2
consistent	2
contextual	2
continuation	2
conv	2
conventional	2
coop	2
costed	2
could'nt	2
crcm	2
crit:	2
crossed	2
cure	2
d34	2
d4r	2
damnit	2
danger	2
dani:	2
ddin't	2
de	2
death	2
dedupe	2
deferrals	2
defined	2
deleted	2
desperation	2
dig	2
dignition	2
directly)	2
disabled	2
disappointed	2
disaster	2
discharged	2
discharges	2
discuss	2
disease	2
don\"t	2
dosen't	2
doubly	2
dpulled	2
dupps	2
e3b	2
e3g	2
each	2
eb3	2
eb5	2
echos	2
effect	2
efficient	2
eg1	2
eg5	2
ei	2
ei4	2
ei5	2
ejecting	2
elimination	2
em5	2
emergancy	2
emmmmmm	2
en2	2
ended	2
ends	2
enjoy	2
enter	2
eo1	2
ep3	2
er2	2
er3	2
erase	2
es[cm]?	2
eu3	2
everyone's	2
executor	2
exemption	2
extremely	2
ey2	2
f'd	2
fancy	2
favor	2
feeling	2
fer	2
finds	2
fineses	2
finessable	2
finesse)	2
fingers	2
fireheart	2
fishy	2
five	2
fives	2
flori's	2
focs	2
focusable	2
fool	2
fop	2
forces	2
forego	2
foreveer	2
forgetting	2
fs[cm]?	2
fucking	2
fulfill	2
g!2	2
g/2	2
g/b/i	2
g/b1	2
g/b4	2
g/b?	2
g/i3	2
g/o1	2
g/o3	2
g/o4	2
g/r2	2
g/r5	2
g/self	2
g/y/b	2
g0	2
g1/2	2
g1/i3	2
g123	2
g13	2
g15s	2
g2/3/4	2
g2/any1	2
g2/b3	2
g2/c1	2
g2/c2	2
g2/crit	2
g2/m5	2
g3/any1	2
g3/m5	2
g3/o1	2
g3/o3	2
g3/playable	2
g4/5	2
g4/c2	2
g4/i1	2
g4/m1	2
g4/m3	2
g4/m5/kt	2
g4/o4	2
g4/r4	2
g5's	2
g5/m3	2
g5/o5	2
gamble	2
gambling	2
gbp	2
gbr	2
gd:	2
generates	2
gettable	2
gi3	2
gimme	2
glad	2
glitched	2
glue	2
goal	2
gr4	2
grab	2
griff's	2
gs5	2
gt2	2
guy	2
hahaah	2
hakha's	2
half	2
hallucinating	2
hand's	2
hands	2
hari	2
hates	2
hell	2
helps	2
here'd	2
highest	2
hint	2
holding	2
hoped	2
hopes	2
huge	2
i!3	2
i!5	2
i/b4	2
i/m1	2
i/m5	2
i/o1	2
i/o2	2
i/r1	2
i/w5	2
i/y2	2
i0	2
i1/2	2
i1/m2	2
i1/o1	2
i2)	2
i2/g1	2
i2/g2	2
i2/g5	2
i2/r4	2
i2/y4	2
i3/a3	2
i3/crit	2
i3/g3	2
i3/m3	2
i3/o3	2
i4/!i3	2
i4/g4	2
i4/o3	2
i4/o4	2
i4/r4	2
i4/trash	2
i45/kt	2
i5's	2
i5)	2
i5/m3	2
i5/r2	2
ic	2
idt	2
ignored	2
ik	2
il	2
illegally	2
immediate	2
implies	2
implying	2
inaction	2
including	2
incorrectly	2
inde's	2
inde:	2
indeog	2
indirect	2
indirectly	2
inevitable	2
initially	2
innocent	2
instruct	2
instructions	2
insufficient	2
intened	2
intention	2
interpret	2
intuition	2
inverted	2
ir5	2
issued	2
iths	2
its	2
itself	2
iy	2
iy2	2
jack's	2
jenny	2
jerry's	2
jit	2
k/g	2
k/m	2
k/m/i1	2
k24	2
k245	2
k5/m5	2
killer	2
kimb	2
kn	2
kt/m4	2
kyle's	2
l3/t3	2
l4/t4	2
lagged	2
land	2
lcue	2
legitimately	2
live	2
load	2
logically	2
lolll	2
lollll	2
lolllll	2
lord	2
lpay	2
lpc's	2
lt	2
luckily	2
lv12	2
lv3	2
lv8	2
lv9	2
m/b5	2
m/i4	2
m/r2	2
m/r5	2
m/y	2
m015	2
m05	2
m1's	2
m1/b4	2
m1/g2	2
m1/k1	2
m1/n2	2
m1/r3	2
m1/y3	2
m15	2
m2/3?	2
m2/4	2
m2/b3	2
m2/g2	2
m2/r1	2
m2/r5	2
m2/y4	2
m21	2
m3/b2	2
m3/b5	2
m3/n1	2
m3/o3	2
m3/r1	2
m3/y5	2
m4/b2	2
m4/b3	2
m4/b4	2
m4/b5	2
m5/g5	2
m5/r2	2
m5/r4	2
m5/y3	2
ma	2
malachite	2
marks	2
markus'	2
math	2
mc	2
messy	2
mg2	2
minimal	2
mis-promised	2
misleading	2
misprio'd...	2
misprio'd?	2
misranked	2
misread	2
missaw	2
misses	2
mode	2
moment	2
moving	2
ms	2
msitake	2
muddies	2
multies	2
murdered	2
n/m1	2
n/m4	2
n12345	2
n2/5	2
n3/4	2
n3/m3	2
n[cm]	2
nada	2
narabio	2
navy	2
ndda	2
needfix	2
neglect	2
negligence	2
negs	2
nervous	2
newsun	2
nightmare	2
nm	2
non-crit	2
noooo	2
normal	2
notice	2
ns	2
ntccm	2
nx	2
o/b	2
o/i	2
o/m	2
o/r	2
o/r5	2
o1/b2	2
o1/g1	2
o14	2
o15	2
o2/b1	2
o2/b2	2
o2/b3	2
o2/g1	2
o2/r3	2
o2/y2	2
o2/y3	2
o25	2
o3/4	2
o3/b4	2
o34/kt	2
o4/kt	2
o45/kt	2
o5/kt	2
o5/playable	2
o5/r5	2
obstructing	2
obvious	2
obviously	2
ohh	2
ohhh	2
ol	2
olcm	2
onen's	2
onto	2
oopses	2
opener	2
operation	2
opt	2
options	2
orange	2
orange1	2
orange2	2
orchid	2
original	2
os1	2
ot	2
otccm	2
otter	2
overflow	2
p/o1	2
p0	2
p1/t1	2
p123	2
p234	2
p25	2
p3's	2
p3/5	2
p3/b3	2
p5's	2
pair	2
past	2
patched	2
pay	2
people	2
per	2
performed	2
performing	2
phase	2
piano's	2
piper	2
piper's	2
playable/savable	2
pmp	2
pointless	2
points	2
positive	2
pr	2
presumably	2
previously	2
price	2
principle	2
prio'd...	2
prio's	2
prism2	2
prism3	2
proper	2
protective	2
ps1	2
ps5	2
purely	2
pushable	2
pushes	2
py	2
quick	2
quite	2
r/c	2
r/g/a	2
r/g/i	2
r/g/p	2
r/g2	2
r/i2	2
r/i5	2
r/m4	2
r/m5	2
r/o5	2
r/p	2
r/p4	2
r/y/g2	2
r/y1	2
r/y2	2
r1/i2	2
r1/o2	2
r1/o4	2
r1/o5	2
r2/g1	2
r2/i4	2
r235	2
r2s	2
r3/i1	2
r3/m1	2
r3/m2	2
r3/m3	2
r3/m4	2
r3/m5	2
r3/o1	2
r3/playable	2
r3s	2
r4/a4	2
r4/b4	2
r4/i1	2
r4/i2	2
r4/m2	2
r4/o1	2
r4/y2	2
r5/playable	2
r5/s	2
r5s	2
rank:	2
rbk	2
rc[cm]?	2
realizes	2
reclue:	2
red's	2
redis'd	2
refusing	2
remedy	2
requires	2
reset	2
resolving	2
restrictions	2
retarded	2
rgm	2
ride	2
risked	2
risking	2
rob's	2
route	2
rp4	2
rs1	2
rs15	2
rt	2
ruined	2
rule	2
ry1	2
ry4	2
ryb	2
rybp	2
rz's	2
s15	2
sacrificed	2
sadd	2
safest	2
scary	2
sdcm'd	2
sel	2
sensical	2
sensitivity	2
sf[cm]???	2
shall	2
shooooot	2
shot	2
shoul	2
signals	2
similar	2
sits	2
sk[cm]?	2
skdcm	2
skf	2
sky's	2
slower	2
sohuld	2
solid	2
solution	2
something's	2
sometimes	2
sooner	2
sooooo	2
sort	2
space	2
speaking	2
spot	2
stacked	2
stalll	2
stalllllll	2
stephen's	2
strat	2
strikes	2
stronger	2
strongly	2
sucubis	2
suddenly	2
suggest	2
surprised	2
suspecious	2
suspect	2
sweet	2
switching	2
syrah	2
t1/m1	2
t12	2
t22	2
t41	2
t43	2
t68:	2
takeover	2
tangelo2	2
task	2
tc	2
tc[cm]???	2
tempo'd?	2
test	2
tg	2
that're	2
themselves	2
thin	2
ti	2
tihs	2
timed	2
tooo	2
tooooo	2
treat	2
tricky	2
trolled	2
trusted	2
truthfully	2
u15	2
u[cm]?	2
ub	2
uhh	2
understandable	2
understands	2
ungettable	2
unhelpful	2
unnceessary	2
unncessary	2
unnecssary	2
unneecssary	2
unsafely	2
unsuccessful	2
untouchable	2
unusable	2
unwinnable	2
upcm	2
uturn	2
v2	2
voluntarily	2
wacky	2
wanting	2
waste	2
wasting	2
wat	2
wayyy	2
wbr	2
weak	2
whichever	2
who's	2
why're	2
winning	2
wished	2
wo	2
words	2
writing	2
wuttt	2
wy	2
y/c	2
y/g/b	2
y/g4	2
y/kt	2
y/m5	2
y/r/b	2
y/r/w	2
y/w	2
y01	2
y1/m3	2
y14	2
y2's	2
y2/m3	2
y2/r2	2
y245	2
y2s	2
y3/4	2
y3/5	2
y3/m2	2
y3s	2
y4/m5	2
y5s	2
yb5	2
ybi	2
yg4	2
yi2	2
ym1	2
yo	2
yourself	2
ys245	2
yt5	2
yuto	2
zak	2
zam's	2
!!!	1
!1?	1
!23	1
!24	1
!2b	1
!2g	1
!2i	1
!2k	1
!2r	1
!2save	1
!2y?	1
!3/4	1
!3a	1
!3b	1
!3c	1
!3g	1
!3k	1
!3n	1
!3prism	1
!4...	1
!45	1
!4g	1
!4k	1
!4n	1
!4p	1
!5?	1
!5i	1
!5k	1
!5r	1
!5s	1
!a3?	1
!a5?	1
!ar	1
!ayb	1
!b....	1
!b2/m3	1
!b2??	1
!b34	1
!b45	1
!b5/i4	1
!b5/playable	1
!bgp	1
!bi	1
!bn	1
!bo3	1
!br5	1
!btp	1
!bubblegum	1
!burn	1
!c3/dropcm	1
!charm	1
!clueable?	1
!cm'd	1
!cm'd?	1
!crit...	1
!crit/g4	1
!crit/playable	1
!crit/r34	1
!crit?	1
!crit??	1
!d4	1
!db	1
!double	1
!dup	1
!dupe...	1
!duped	1
!epc	1
!ever	1
!finessed	1
!fix	1
!g2???	1
!g3...	1
!g3/b2/p2	1
!g3/playable	1
!g3?	1
!g4...	1
!g4?	1
!g5-->	1
!g5?	1
!g?	1
!gb	1
!gi4	1
!good	1
!gp	1
!gp1	1
!gr	1
!i1/o1	1
!i123	1
!i3...	1
!i4?	1
!ib	1
!iyr	1
!l&f5	1
!l5	1
!layered	1
!loaded	1
!locked	1
!low	1
!m0	1
!m2/5	1
!m25	1
!m2?	1
!m3)	1
!m34	1
!m4...	1
!m?	1
!matching	1
!mr	1
!my	1
!n2/have	1
!n3?	1
!n45	1
!n54	1
!nx	1
!o123	1
!o34	1
!omni	1
!p3?	1
!pb	1
!play	1
!playable/g3	1
!playable2	1
!playale	1
!pr	1
!prio?	1
!pt	1
!pull	1
!r2???	1
!r3)	1
!r3?	1
!r4/playable	1
!r5?	1
!rce	1
!rg2	1
!rp	1
!ryg	1
!s3	1
!s4	1
!sin	1
!slot4	1
!t1	1
!t11:	1
!t24	1
!tcm	1
!tocm	1
!trash	1
!u	1
!violet	1
!w2	1
!wmb	1
!worth	1
!wy	1
!y2)	1
!y23	1
!y3?	1
!y45	1
!yb2	1
!yg2	1
!yrb	1
\"5cm\"	1
\"after\"	1
\"b3\"	1
\"crit	1
\"elim	1
\"fix\"	1
\"free\"	1
\"g1\"	1
\"g3\"	1
\"g4\"	1
\"gent\"	1
\"gotten\"	1
\"hypothetical	1
\"illegal\"	1
\"inde	1
\"just	1
\"m2\"	1
\"m4\"	1
\"o3\"?	1
\"o4\"	1
\"pass	1
\"prio\"?	1
\"purge\"	1
\"r4\"	1
\"skip	1
\"unnecessary\"	1
\"y5\"	1
\"you	1
#	1
#2?	1
#3	1
#3's	1
#5	1
#toolucky	1
&4	1
'd've	1
's	1
(!m3	1
(!u2)	1
(&o4?)	1
(&r4?	1
((((((	1
(((((((	1
(...	1
(/crit)	1
(/i3?)	1
(2)	1
(3	1
(:	1
(>	1
(actually	1
(anym	1
(arguably	1
(b2)	1
(b4	1
(bluff)	1
(bubblegum)	1
(can/should	1
(cannot	1
(color	1
(connecting)	1
(currently	1
(declined	1
(depending	1
(disallowed	1
(discard)	1
(doesn't	1
(duke	1
(early)	1
(either	1
(esp	1
(except	1
(f)	1
(for	1
(forgos	1
(g	1
(g2	1
(g25	1
(g4)	1
(g5)	1
(he	1
(hopefully	1
(i	1
(i4?)	1
(ie.	1
(illegal?)	1
(kevin)	1
(kt)	1
(lanvin	1
(locked)	1
(m3/b2)	1
(maybe)	1
(misranked)	1
(more	1
(n4	1
(n4)	1
(neg	1
(nothing	1
(now	1
(oops	1
(piano	1
(play5	1
(played	1
(potentially	1
(potentialy	1
(prob)	1
(promised	1
(red)	1
(retroactive)	1
(retroactively	1
(sin	1
(skip	1
(slides	1
(slot	1
(soft	1
(team	1
(tempo)	1
(the	1
(time)	1
(too	1
(totally	1
(trust	1
(tt	1
(turnabout)	1
(unlikely	1
(using	1
(utd)	1
(would	1
*	1
*could*	1
*fixing*	1
*maybe*	1
*other*	1
+2?	1
+4	1
+8	1
+9?	1
+g2	1
+play1	1
--->	1
-->??	1
-->???	1
-->]	1
-1	1
-1?	1
-afety	1
-f	1
..	1
.5	1
.but	1
0.13	1
0.22	1
0.30	1
0.38	1
0.40	1
0.43	1
0.50	1
0.6	1
0.86	1
0.93	1
01	1
0=0+0=7+1	1
1!b?	1
1!s	1
1'd	1
1's	1
1-->	1
1-for-1	1
1-for-5	1
1.09...	1
1.13	1
1.15	1
1.25	1
1.2?	1
1.60	1
1.80?	1
1/11*1/3	1
1/14	1
1/2	1
1/3*2/33	1
1/3?	1
1/5	1
1/7	1
1/8	1
1/b	1
1/dropcm	1
1/kt	1
1/many	1
10/10	1
10/11	1
101	1
10=3+7	1
10=4+6	1
10s	1
11	1
11=5+6	1
11=6+5	1
123	1
1234	1
125k	1
13	1
15/kt	1
17	1
18	1
19head	1
1b/2m	1
1b/i4	1
1b?possibly	1
1db	1
1m/2g	1
1ocm	1
1pull	1
1r/4y/2g/2b/1p/1a	1
1ro	1
1s/g	1
1s/gs	1
1tgr	1
1turn	1
1yrgb	1
2!b	1
2!o	1
2'd	1
2):	1
2-for-1	1
2-from-playable	1
2/13	1
2/18	1
2/22	1
2/2c	1
2/3r	1
2/4p	1
2/deck	1
2/g	1
2000+	1
2021	1
21:	1
234!y	1
25(diff)	1
27/28	1
2>r?	1
2a/g/b	1
2b/1r	1
2b/black	1
2b/m5	1
2b/playable	1
2b/r	1
2b/r/y	1
2b/y	1
2bak	1
2bpy	1
2br	1
2byp	1
2e	1
2g/1	1
2g/4y	1
2g/i1	1
2g/m	1
2g/m2	1
2g/o1	1
2gb	1
2gi	1
2i/1y	1
2ib	1
2k/1w	1
2k/r	1
2k/w	1
2m/g	1
2p/b	1
2p/r...	1
2pb	1
2pi	1
2r/g/b/n/i	1
2r/g/o	1
2r/m	1
2r/w	1
2s/3s	1
2s/3s?	1
2s/4s	1
2s/crits	1
2s/p	1
2saves	1
2t	1
2w/2k	1
2y/1c	1
2y/m	1
2ymb	1
3!b	1
3!match	1
3!o	1
3'd	1
3/13	1
3/1r	1
3/50	1
3/b	1
3/i	1
32	1
34/dupe	1
34k	1
35:	1
39	1
3=2+1	1
3=7+4	1
3ag	1
3ai	1
3b/g?	1
3b/m	1
3b/y	1
3b/y5?	1
3bk	1
3db	1
3f	1
3g/2b/2m	1
3g/2r/i1	1
3g/3b	1
3g/3b...	1
3g/3b/i1	1
3g/4r	1
3g/b	1
3g/prism	1
3g/r	1
3g/y	1
3gray	1
3gyb	1
3i/b	1
3i/g/r	1
3i/r	1
3igr	1
3k/b/y	1
3k/w/o	1
3l	1
3lo	1
3m/1b	1
3n/1n	1
3o	1
3p/3r?	1
3p/b	1
3p/g	1
3p/r	1
3pb	1
3prism	1
3prism/p	1
3r/2m	1
3r/2r...	1
3r/b	1
3r/b/y	1
3r/i5	1
3r/m	1
3rb	1
3rbi	1
3ri	1
3ryb	1
3ryi	1
3s/2s	1
3s/blues	1
3s/n	1
3t/i	1
3u	1
3y/c1	1
3y/g	1
3y/o2...	1
3y/p/rainbow	1
3y/r	1
3y/rainbow	1
3y/unplayable	1
3yb	1
3ypi	1
4!d	1
4!m	1
4!n3	1
4\"	1
4-5/20	1
4-for-1?	1
4/11	1
4/20	1
4/33	1
4/5g	1
4/b1	1
4/kt	1
4/p	1
4/r	1
4/y	1
42	1
43	1
4:	1
4=0+4	1
4=1+3	1
4=2+2	1
4>y	1
4a/kt	1
4ag	1
4agrm	1
4b/a	1
4b/i	1
4b/m	1
4b/o3	1
4b/r/y	1
4b/w	1
4bi	1
4bp	1
4cm	1
4d	1
4db/charm	1
4db/charm/p	1
4g/3n	1
4g/b	1
4g/m	1
4g/p/a	1
4g/p:	1
4g/y	1
4giby	1
4gob	1
4i/b	1
4i/kt	1
4i/r	1
4i/y/r	1
4ib	1
4k/m3	1
4k/w	1
4og	1
4otd	1
4oticd	1
4prism	1
4prism/b	1
4r/3b	1
4r/5i	1
4r/m	1
4rbi	1
4rbyi	1
4rd	1
4rg	1
4rga	1
4ri	1
4ryb	1
4ryia	1
4s/2s?	1
4s/green	1
4tf	1
4w/g	1
4wgi	1
4y/dupe	1
4y/m2	1
4y/r/b	1
4ygo	1
4？5？	1
5!g	1
5!p	1
5\"	1
5%	1
5)?	1
5/31	1
5/3i	1
5/i2	1
5/i3	1
5/u3/2/3	1
50	1
50-50	1
50/50?	1
52	1
56	1
59	1
5=3+2	1
5[cm	1
5[cm]?	1
5a	1
5b/3m	1
5b/i/m	1
5b/m	1
5b:	1
5ce'd	1
5ce'ed	1
5ce/bluff	1
5clue	1
5cm'd?	1
5cm...)	1
5cmlol	1
5cms	1
5dpull	1
5g/b	1
5g/w	1
5gm	1
5k/i4	1
5krg	1
5m/b	1
5n/5i	1
5o/g	1
5o:	1
5p/o/m	1
5pull/stall	1
5r/i	1
5r/m	1
5r/y	1
5r:	1
5rgp	1
5s/1s	1
5saved	1
5sb	1
5stall'd	1
5stalls	1
5t	1
5v	1
5w/u25	1
5y/r	1
6/26	1
6/26/5	1
6/28	1
6/30	1
6/33	1
6/50	1
6=0+6	1
6=1+5	1
6=3+3	1
6=4+2	1
6=6+0??	1
6cs	1
6p	1
6th	1
7=2+5	1
7=2+5?=stall?+0?	1
7=3+4	1
7=7+0	1
8/14	1
800	1
8=0+0	1
8=1+lock	1
8=lock+1	1
8clue	1
8cluesave	1
9=5+4	1
9=6+3	1
9=7+2	1
:::::((((	1
:doge:	1
:fire:	1
:shrug:	1
;	1
;)	1
;ooops	1
<---	1
<-2	1
<-2-	1
>1	1
>4	1
>>	1
>>>	1
>b3	1
??????????	1
?????????????	1
????????????????	1
@1	1
@12	1
@12?	1
@13?	1
@14?	1
@15	1
@19)	1
@27	1
@31	1
@9	1
@t12??	1
@t14:	1
@t19?	1
@t2...	1
@t24?	1
@t28	1
@t34	1
@t38	1
@t39	1
@t42	1
@t43	1
@t43?	1
@t47	1
@t4?	1
@t50	1
@t51	1
@t58	1
@t6?	1
[	1
[!2]	1
[!b3	1
[!r5]	1
[34]	1
[3m]	1
[3y]	1
[4a]	1
[4r]	1
[5cm][f]	1
[5i]	1
[5m]	1
[5r]	1
[5w]	1
[b5]	1
[cm?]	1
[cm]?????	1
[d3]	1
[dr[cm]]	1
[dupe	1
[f]????	1
[f]???????	1
[fixme]	1
[g4]	1
[i4]...	1
[i5]	1
[k1]	1
[k2]	1
[k3]	1
[k4]	1
[l3]	1
[m1]	1
[m2]	1
[o3]	1
[o5]	1
[o]	1
[p2]	1
[playing	1
[r	1
[r1]	1
[r3]	1
[rybo]	1
[sdcm	1
[sdcm]?	1
[sdcm]???	1
[self	1
[shout[cm]]	1
[soft	1
[t2]	1
[t[cm]]	1
[tc[cm]]	1
[tccm]	1
[u45]	1
[u5]	1
[uf[cm]]	1
[useless	1
[w2]	1
[w4]	1
[y2]	1
[y4]	1
[y4]...	1
[yg]	1
a/c	1
a/i	1
a/k/y	1
a/playable	1
a1/a4???	1
a1/unplayable	1
a2/b2	1
a2/y2	1
a234	1
a2345	1
a25	1
a3/i3	1
a3/playable	1
a3/something	1
a4/dupe	1
a4/o4	1
a5/lpayable	1
aaaaah	1
aaaah	1
aaah	1
aahh	1
aay	1
ab	1
abg	1
abgm	1
abi	1
abide	1
abiding	1
ability	1
abnormal	1
absolute	1
abusing	1
accept	1
acceptable	1
accident	1
account	1
accounted	1
acting	1
activated	1
actuallly	1
actutally	1
adrone	1
adventure	1
afternoon	1
agendas	1
ages	1
aggressiveness	1
agyk	1
ahaaahhhh	1
ahhhhhhhhhh	1
ahhhhhhhhhhh	1
ahhhhhhhhhhhhhh	1
ahming	1
ahve	1
ai2	1
aib	1
alc	1
alert	1
alice	1
alll	1
allowable	1
allowing	1
alone	1
alreday	1
alright	1
alternating	1
alternative	1
alternatives	1
alternatives:	1
altrenative	1
ambg	1
ambition	1
amount	1
an5	1
and/or	1
angy	1
annot	1
annoying	1
anotehr	1
answer	1
anticlimatic	1
anxiously	1
any1/p2	1
any1/u1	1
anyi/y1	1
anyone	1
anyone'll	1
anyy	1
ap2	1
ap5	1
appears	1
applied	1
approve	1
aqua's	1
aqua/duke?	1
aquare	1
ar3	1
arbitrary	1
arcee's	1
archor	1
argue	1
aronud	1
arv	1
ary	1
asd's?	1
asda's	1
asdda	1
asked	1
asleep	1
asother	1
assassenation	1
assassination	1
asume	1
attempte	1
atthis	1
attmepted	1
auto	1
auxilary	1
auxiliary	1
availalbe	1
avan'd	1
avander	1
avoidance)	1
avoidence	1
avoids	1
away/playable	1
ay4	1
ayb	1
ayg4	1
aygb	1
ayyy	1
azul	1
b!2	1
b!3	1
b!4	1
b&r1	1
b's	1
b/a5	1
b/bluff	1
b/g/r	1
b/g4	1
b/g?	1
b/i...	1
b/i/a	1
b/i/y	1
b/i1?	1
b/invalid	1
b/k5	1
b/kt	1
b/l	1
b/l/r	1
b/m/i	1
b/m4	1
